Date,Latitude,Longitude,Rainfall
2013-01-01,7.5,67.5,
2013-01-01,7.5,68.5,
2013-01-01,7.5,69.5,
2013-01-01,7.5,70.5,
2013-01-01,7.5,71.5,
2013-01-01,7.5,72.5,
2013-01-01,7.5,73.5,
2013-01-01,7.5,74.5,
2013-01-01,7.5,75.5,
2013-01-01,7.5,76.5,
2013-01-01,7.5,77.5,
2013-01-01,7.5,78.5,
2013-01-01,7.5,79.5,
2013-01-01,7.5,80.5,
2013-01-01,7.5,81.5,
2013-01-01,7.5,82.5,
2013-01-01,7.5,83.5,
2013-01-01,7.5,84.5,
2013-01-01,7.5,85.5,
2013-01-01,7.5,86.5,
2013-01-01,7.5,87.5,
2013-01-01,7.5,88.5,
2013-01-01,7.5,89.5,
2013-01-01,7.5,90.5,
2013-01-01,7.5,91.5,
2013-01-01,7.5,92.5,
2013-01-01,7.5,93.5,
2013-01-01,7.5,94.5,
2013-01-01,7.5,95.5,
2013-01-01,7.5,96.5,
2013-01-01,7.5,97.5,
2013-01-01,8.5,67.5,
2013-01-01,8.5,68.5,
2013-01-01,8.5,69.5,
2013-01-01,8.5,70.5,
2013-01-01,8.5,71.5,
2013-01-01,8.5,72.5,
2013-01-01,8.5,73.5,
2013-01-01,8.5,74.5,
2013-01-01,8.5,75.5,
2013-01-01,8.5,76.5,
2013-01-01,8.5,77.5,0.0
2013-01-01,8.5,78.5,0.0
2013-01-01,8.5,79.5,
2013-01-01,8.5,80.5,
2013-01-01,8.5,81.5,
2013-01-01,8.5,82.5,
2013-01-01,8.5,83.5,
2013-01-01,8.5,84.5,
2013-01-01,8.5,85.5,
2013-01-01,8.5,86.5,
2013-01-01,8.5,87.5,
2013-01-01,8.5,88.5,
2013-01-01,8.5,89.5,
2013-01-01,8.5,90.5,
2013-01-01,8.5,91.5,
2013-01-01,8.5,92.5,
2013-01-01,8.5,93.5,
2013-01-01,8.5,94.5,
2013-01-01,8.5,95.5,
2013-01-01,8.5,96.5,
2013-01-01,8.5,97.5,
2013-01-01,9.5,67.5,
2013-01-01,9.5,68.5,
2013-01-01,9.5,69.5,
2013-01-01,9.5,70.5,
2013-01-01,9.5,71.5,
2013-01-01,9.5,72.5,
2013-01-01,9.5,73.5,
2013-01-01,9.5,74.5,
2013-01-01,9.5,75.5,
2013-01-01,9.5,76.5,22.611787796020508
2013-01-01,9.5,77.5,4.304460525512695
2013-01-01,9.5,78.5,0.017578434199094772
2013-01-01,9.5,79.5,0.0
2013-01-01,9.5,80.5,
2013-01-01,9.5,81.5,
2013-01-01,9.5,82.5,
2013-01-01,9.5,83.5,
2013-01-01,9.5,84.5,
2013-01-01,9.5,85.5,
2013-01-01,9.5,86.5,
2013-01-01,9.5,87.5,
2013-01-01,9.5,88.5,
2013-01-01,9.5,89.5,
2013-01-01,9.5,90.5,
2013-01-01,9.5,91.5,
2013-01-01,9.5,92.5,
2013-01-01,9.5,93.5,
2013-01-01,9.5,94.5,
2013-01-01,9.5,95.5,
2013-01-01,9.5,96.5,
2013-01-01,9.5,97.5,
2013-01-01,10.5,67.5,
2013-01-01,10.5,68.5,
2013-01-01,10.5,69.5,
2013-01-01,10.5,70.5,
2013-01-01,10.5,71.5,
2013-01-01,10.5,72.5,
2013-01-01,10.5,73.5,
2013-01-01,10.5,74.5,
2013-01-01,10.5,75.5,
2013-01-01,10.5,76.5,1.9355686902999878
2013-01-01,10.5,77.5,0.4899812638759613
2013-01-01,10.5,78.5,0.0
2013-01-01,10.5,79.5,0.0
2013-01-01,10.5,80.5,
2013-01-01,10.5,81.5,
2013-01-01,10.5,82.5,
2013-01-01,10.5,83.5,
2013-01-01,10.5,84.5,
2013-01-01,10.5,85.5,
2013-01-01,10.5,86.5,
2013-01-01,10.5,87.5,
2013-01-01,10.5,88.5,
2013-01-01,10.5,89.5,
2013-01-01,10.5,90.5,
2013-01-01,10.5,91.5,
2013-01-01,10.5,92.5,
2013-01-01,10.5,93.5,
2013-01-01,10.5,94.5,
2013-01-01,10.5,95.5,
2013-01-01,10.5,96.5,
2013-01-01,10.5,97.5,
2013-01-01,11.5,67.5,
2013-01-01,11.5,68.5,
2013-01-01,11.5,69.5,
2013-01-01,11.5,70.5,
2013-01-01,11.5,71.5,
2013-01-01,11.5,72.5,
2013-01-01,11.5,73.5,
2013-01-01,11.5,74.5,
2013-01-01,11.5,75.5,
2013-01-01,11.5,76.5,0.8902400732040405
2013-01-01,11.5,77.5,0.16384992003440857
2013-01-01,11.5,78.5,0.05509436875581741
2013-01-01,11.5,79.5,0.0
2013-01-01,11.5,80.5,0.0
2013-01-01,11.5,81.5,
2013-01-01,11.5,82.5,
2013-01-01,11.5,83.5,
2013-01-01,11.5,84.5,
2013-01-01,11.5,85.5,
2013-01-01,11.5,86.5,
2013-01-01,11.5,87.5,
2013-01-01,11.5,88.5,
2013-01-01,11.5,89.5,
2013-01-01,11.5,90.5,
2013-01-01,11.5,91.5,
2013-01-01,11.5,92.5,
2013-01-01,11.5,93.5,
2013-01-01,11.5,94.5,
2013-01-01,11.5,95.5,
2013-01-01,11.5,96.5,
2013-01-01,11.5,97.5,
2013-01-01,12.5,67.5,
2013-01-01,12.5,68.5,
2013-01-01,12.5,69.5,
2013-01-01,12.5,70.5,
2013-01-01,12.5,71.5,
2013-01-01,12.5,72.5,
2013-01-01,12.5,73.5,
2013-01-01,12.5,74.5,
2013-01-01,12.5,75.5,0.062011681497097015
2013-01-01,12.5,76.5,0.15952159464359283
2013-01-01,12.5,77.5,0.04805408790707588
2013-01-01,12.5,78.5,0.0
2013-01-01,12.5,79.5,0.0
2013-01-01,12.5,80.5,0.0
2013-01-01,12.5,81.5,
2013-01-01,12.5,82.5,
2013-01-01,12.5,83.5,
2013-01-01,12.5,84.5,
2013-01-01,12.5,85.5,
2013-01-01,12.5,86.5,
2013-01-01,12.5,87.5,
2013-01-01,12.5,88.5,
2013-01-01,12.5,89.5,
2013-01-01,12.5,90.5,
2013-01-01,12.5,91.5,
2013-01-01,12.5,92.5,
2013-01-01,12.5,93.5,
2013-01-01,12.5,94.5,
2013-01-01,12.5,95.5,
2013-01-01,12.5,96.5,
2013-01-01,12.5,97.5,
2013-01-01,13.5,67.5,
2013-01-01,13.5,68.5,
2013-01-01,13.5,69.5,
2013-01-01,13.5,70.5,
2013-01-01,13.5,71.5,
2013-01-01,13.5,72.5,
2013-01-01,13.5,73.5,
2013-01-01,13.5,74.5,
2013-01-01,13.5,75.5,3.0554237365722656
2013-01-01,13.5,76.5,0.25657108426094055
2013-01-01,13.5,77.5,0.024434633553028107
2013-01-01,13.5,78.5,0.0
