Date,Latitude,Longitude,Max_Temperature
2015-01-01,7.5,67.5,
2015-01-01,7.5,68.5,
2015-01-01,7.5,69.5,
2015-01-01,7.5,70.5,
2015-01-01,7.5,71.5,
2015-01-01,7.5,72.5,
2015-01-01,7.5,73.5,
2015-01-01,7.5,74.5,
2015-01-01,7.5,75.5,
2015-01-01,7.5,76.5,
2015-01-01,7.5,77.5,
2015-01-01,7.5,78.5,
2015-01-01,7.5,79.5,
2015-01-01,7.5,80.5,
2015-01-01,7.5,81.5,
2015-01-01,7.5,82.5,
2015-01-01,7.5,83.5,
2015-01-01,7.5,84.5,
2015-01-01,7.5,85.5,
2015-01-01,7.5,86.5,
2015-01-01,7.5,87.5,
2015-01-01,7.5,88.5,
2015-01-01,7.5,89.5,
2015-01-01,7.5,90.5,
2015-01-01,7.5,91.5,
2015-01-01,7.5,92.5,
2015-01-01,7.5,93.5,
2015-01-01,7.5,94.5,
2015-01-01,7.5,95.5,
2015-01-01,7.5,96.5,
2015-01-01,7.5,97.5,
2015-01-01,8.5,67.5,
2015-01-01,8.5,68.5,
2015-01-01,8.5,69.5,
2015-01-01,8.5,70.5,
2015-01-01,8.5,71.5,
2015-01-01,8.5,72.5,
2015-01-01,8.5,73.5,32.719635
2015-01-01,8.5,74.5,
2015-01-01,8.5,75.5,
2015-01-01,8.5,76.5,31.040813
2015-01-01,8.5,77.5,32.156406
2015-01-01,8.5,78.5,31.510376
2015-01-01,8.5,79.5,
2015-01-01,8.5,80.5,
2015-01-01,8.5,81.5,
2015-01-01,8.5,82.5,
2015-01-01,8.5,83.5,
2015-01-01,8.5,84.5,
2015-01-01,8.5,85.5,
2015-01-01,8.5,86.5,
2015-01-01,8.5,87.5,
2015-01-01,8.5,88.5,
2015-01-01,8.5,89.5,
2015-01-01,8.5,90.5,
2015-01-01,8.5,91.5,
2015-01-01,8.5,92.5,
2015-01-01,8.5,93.5,
2015-01-01,8.5,94.5,
2015-01-01,8.5,95.5,
2015-01-01,8.5,96.5,
2015-01-01,8.5,97.5,
2015-01-01,9.5,67.5,
2015-01-01,9.5,68.5,
2015-01-01,9.5,69.5,
2015-01-01,9.5,70.5,
2015-01-01,9.5,71.5,
2015-01-01,9.5,72.5,
2015-01-01,9.5,73.5,
2015-01-01,9.5,74.5,
2015-01-01,9.5,75.5,
2015-01-01,9.5,76.5,31.26005
2015-01-01,9.5,77.5,30.761747
2015-01-01,9.5,78.5,30.058107
2015-01-01,9.5,79.5,31.181847
2015-01-01,9.5,80.5,
2015-01-01,9.5,81.5,
2015-01-01,9.5,82.5,
2015-01-01,9.5,83.5,
2015-01-01,9.5,84.5,
2015-01-01,9.5,85.5,
2015-01-01,9.5,86.5,
2015-01-01,9.5,87.5,
2015-01-01,9.5,88.5,
2015-01-01,9.5,89.5,
2015-01-01,9.5,90.5,
2015-01-01,9.5,91.5,
2015-01-01,9.5,92.5,
2015-01-01,9.5,93.5,
2015-01-01,9.5,94.5,
2015-01-01,9.5,95.5,
2015-01-01,9.5,96.5,
2015-01-01,9.5,97.5,
2015-01-01,10.5,67.5,
2015-01-01,10.5,68.5,
2015-01-01,10.5,69.5,
2015-01-01,10.5,70.5,
2015-01-01,10.5,71.5,
2015-01-01,10.5,72.5,
2015-01-01,10.5,73.5,
2015-01-01,10.5,74.5,
2015-01-01,10.5,75.5,29.737953
2015-01-01,10.5,76.5,28.472078
2015-01-01,10.5,77.5,28.69212
2015-01-01,10.5,78.5,31.436958
2015-01-01,10.5,79.5,30.712269
2015-01-01,10.5,80.5,
2015-01-01,10.5,81.5,
2015-01-01,10.5,82.5,
2015-01-01,10.5,83.5,
2015-01-01,10.5,84.5,
2015-01-01,10.5,85.5,
2015-01-01,10.5,86.5,
2015-01-01,10.5,87.5,
2015-01-01,10.5,88.5,
2015-01-01,10.5,89.5,
2015-01-01,10.5,90.5,
2015-01-01,10.5,91.5,
2015-01-01,10.5,92.5,
2015-01-01,10.5,93.5,
2015-01-01,10.5,94.5,
2015-01-01,10.5,95.5,
2015-01-01,10.5,96.5,
2015-01-01,10.5,97.5,
2015-01-01,11.5,67.5,
2015-01-01,11.5,68.5,
2015-01-01,11.5,69.5,
2015-01-01,11.5,70.5,
2015-01-01,11.5,71.5,
2015-01-01,11.5,72.5,30.336096
2015-01-01,11.5,73.5,
2015-01-01,11.5,74.5,
2015-01-01,11.5,75.5,28.932585
2015-01-01,11.5,76.5,28.145817
2015-01-01,11.5,77.5,29.359013
2015-01-01,11.5,78.5,31.494171
2015-01-01,11.5,79.5,30.77629
2015-01-01,11.5,80.5,
2015-01-01,11.5,81.5,
2015-01-01,11.5,82.5,
2015-01-01,11.5,83.5,
2015-01-01,11.5,84.5,
2015-01-01,11.5,85.5,
2015-01-01,11.5,86.5,
2015-01-01,11.5,87.5,
2015-01-01,11.5,88.5,
2015-01-01,11.5,89.5,
2015-01-01,11.5,90.5,
2015-01-01,11.5,91.5,
2015-01-01,11.5,92.5,
2015-01-01,11.5,93.5,
2015-01-01,11.5,94.5,
2015-01-01,11.5,95.5,
2015-01-01,11.5,96.5,
2015-01-01,11.5,97.5,
2015-01-01,12.5,67.5,
2015-01-01,12.5,68.5,
2015-01-01,12.5,69.5,
2015-01-01,12.5,70.5,
2015-01-01,12.5,71.5,
2015-01-01,12.5,72.5,
2015-01-01,12.5,73.5,
2015-01-01,12.5,74.5,29.88759
2015-01-01,12.5,75.5,30.01031
2015-01-01,12.5,76.5,26.647196
2015-01-01,12.5,77.5,28.810265
2015-01-01,12.5,78.5,29.410477
2015-01-01,12.5,79.5,30.742105
2015-01-01,12.5,80.5,30.361559
2015-01-01,12.5,81.5,
2015-01-01,12.5,82.5,
2015-01-01,12.5,83.5,
2015-01-01,12.5,84.5,
2015-01-01,12.5,85.5,
2015-01-01,12.5,86.5,
2015-01-01,12.5,87.5,
2015-01-01,12.5,88.5,
2015-01-01,12.5,89.5,
2015-01-01,12.5,90.5,
2015-01-01,12.5,91.5,
2015-01-01,12.5,92.5,
2015-01-01,12.5,93.5,
2015-01-01,12.5,94.5,
2015-01-01,12.5,95.5,
2015-01-01,12.5,96.5,
2015-01-01,12.5,97.5,
2015-01-01,13.5,67.5,
2015-01-01,13.5,68.5,
2015-01-01,13.5,69.5,
2015-01-01,13.5,70.5,
2015-01-01,13.5,71.5,
2015-01-01,13.5,72.5,
2015-01-01,13.5,73.5,
2015-01-01,13.5,74.5,29.189856
2015-01-01,13.5,75.5,29.703642
2015-01-01,13.5,76.5,28.269886
2015-01-01,13.5,77.5,27.99491
2015-01-01,13.5,78.5,29.241718
2015-01-01,13.5,79.5,29.655388
2015-01-01,13.5,80.5,30.518143
2015-01-01,13.5,81.5,
2015-01-01,13.5,82.5,
2015-01-01,13.5,83.5,
2015-01-01,13.5,84.5,
2015-01-01,13.5,85.5,
2015-01-01,13.5,86.5,
2015-01-01,13.5,87.5,
2015-01-01,13.5,88.5,
2015-01-01,13.5,89.5,
2015-01-01,13.5,90.5,
2015-01-01,13.5,91.5,
2015-01-01,13.5,92.5,
2015-01-01,13.5,93.5,
2015-01-01,13.5,94.5,
2015-01-01,13.5,95.5,
2015-01-01,13.5,96.5,
2015-01-01,13.5,97.5,
2015-01-01,14.5,67.5,
2015-01-01,14.5,68.5,
2015-01-01,14.5,69.5,
2015-01-01,14.5,70.5,
2015-01-01,14.5,71.5,
2015-01-01,14.5,72.5,
2015-01-01,14.5,73.5,
2015-01-01,14.5,74.5,28.89194
2015-01-01,14.5,75.5,28.32716
2015-01-01,14.5,76.5,29.098381
2015-01-01,14.5,77.5,29.741869
2015-01-01,14.5,78.5,29.536697
2015-01-01,14.5,79.5,30.04453
2015-01-01,14.5,80.5,30.314875
2015-01-01,14.5,81.5,
2015-01-01,14.5,82.5,
2015-01-01,14.5,83.5,
2015-01-01,14.5,84.5,
2015-01-01,14.5,85.5,
2015-01-01,14.5,86.5,
2015-01-01,14.5,87.5,
2015-01-01,14.5,88.5,
2015-01-01,14.5,89.5,
2015-01-01,14.5,90.5,
2015-01-01,14.5,91.5,
2015-01-01,14.5,92.5,
2015-01-01,14.5,93.5,
2015-01-01,14.5,94.5,
2015-01-01,14.5,95.5,
2015-01-01,14.5,96.5,
2015-01-01,14.5,97.5,
2015-01-01,15.5,67.5,
2015-01-01,15.5,68.5,
2015-01-01,15.5,69.5,
2015-01-01,15.5,70.5,
2015-01-01,15.5,71.5,
2015-01-01,15.5,72.5,
2015-01-01,15.5,73.5,27.941673
2015-01-01,15.5,74.5,28.950735
2015-01-01,15.5,75.5,28.402716
2015-01-01,15.5,76.5,29.014608
2015-01-01,15.5,77.5,29.723442
2015-01-01,15.5,78.5,30.724333
2015-01-01,15.5,79.5,30.520441
2015-01-01,15.5,80.5,30.287199
2015-01-01,15.5,81.5,
2015-01-01,15.5,82.5,
2015-01-01,15.5,83.5,
2015-01-01,15.5,84.5,
2015-01-01,15.5,85.5,
2015-01-01,15.5,86.5,
2015-01-01,15.5,87.5,
2015-01-01,15.5,88.5,
2015-01-01,15.5,89.5,
2015-01-01,15.5,90.5,
2015-01-01,15.5,91.5,
2015-01-01,15.5,92.5,
2015-01-01,15.5,93.5,
2015-01-01,15.5,94.5,
2015-01-01,15.5,95.5,
2015-01-01,15.5,96.5,
2015-01-01,15.5,97.5,
2015-01-01,16.5,67.5,
2015-01-01,16.5,68.5,
2015-01-01,16.5,69.5,
2015-01-01,16.5,70.5,
2015-01-01,16.5,71.5,
2015-01-01,16.5,72.5,
2015-01-01,16.5,73.5,27.577892
2015-01-01,16.5,74.5,27.202595
2015-01-01,16.5,75.5,27.435345
2015-01-01,16.5,76.5,28.40666
2015-01-01,16.5,77.5,29.09698
2015-01-01,16.5,78.5,29.610466
2015-01-01,16.5,79.5,30.34135
2015-01-01,16.5,80.5,30.265068
2015-01-01,16.5,81.5,29.854296
2015-01-01,16.5,82.5,29.04643
2015-01-01,16.5,83.5,
2015-01-01,16.5,84.5,
2015-01-01,16.5,85.5,
2015-01-01,16.5,86.5,
2015-01-01,16.5,87.5,
2015-01-01,16.5,88.5,
2015-01-01,16.5,89.5,
2015-01-01,16.5,90.5,
2015-01-01,16.5,91.5,
2015-01-01,16.5,92.5,
2015-01-01,16.5,93.5,
2015-01-01,16.5,94.5,
2015-01-01,16.5,95.5,
2015-01-01,16.5,96.5,
2015-01-01,16.5,97.5,
2015-01-01,17.5,67.5,
2015-01-01,17.5,68.5,
2015-01-01,17.5,69.5,
2015-01-01,17.5,70.5,
2015-01-01,17.5,71.5,
2015-01-01,17.5,72.5,
2015-01-01,17.5,73.5,25.906654
2015-01-01,17.5,74.5,25.796259
2015-01-01,17.5,75.5,26.639208
2015-01-01,17.5,76.5,28.347595
2015-01-01,17.5,77.5,28.4424
2015-01-01,17.5,78.5,28.657804
2015-01-01,17.5,79.5,30.053652
2015-01-01,17.5,80.5,29.505222
2015-01-01,17.5,81.5,28.122976
2015-01-01,17.5,82.5,27.068441
2015-01-01,17.5,83.5,25.777351
2015-01-01,17.5,84.5,
2015-01-01,17.5,85.5,
2015-01-01,17.5,86.5,
2015-01-01,17.5,87.5,
2015-01-01,17.5,88.5,
2015-01-01,17.5,89.5,
2015-01-01,17.5,90.5,
2015-01-01,17.5,91.5,
2015-01-01,17.5,92.5,
2015-01-01,17.5,93.5,
2015-01-01,17.5,94.5,
2015-01-01,17.5,95.5,
2015-01-01,17.5,96.5,
2015-01-01,17.5,97.5,
2015-01-01,18.5,67.5,
2015-01-01,18.5,68.5,
2015-01-01,18.5,69.5,
2015-01-01,18.5,70.5,
2015-01-01,18.5,71.5,
2015-01-01,18.5,72.5,24.948242
2015-01-01,18.5,73.5,25.075478
2015-01-01,18.5,74.5,24.909271
2015-01-01,18.5,75.5,24.916723
2015-01-01,18.5,76.5,26.742674
2015-01-01,18.5,77.5,26.959831
2015-01-01,18.5,78.5,27.518503
2015-01-01,18.5,79.5,28.578787
2015-01-01,18.5,80.5,28.720415
2015-01-01,18.5,81.5,27.883835
2015-01-01,18.5,82.5,26.697428
2015-01-01,18.5,83.5,25.409407
2015-01-01,18.5,84.5,24.981102
2015-01-01,18.5,85.5,
2015-01-01,18.5,86.5,
2015-01-01,18.5,87.5,
2015-01-01,18.5,88.5,
2015-01-01,18.5,89.5,
2015-01-01,18.5,90.5,
2015-01-01,18.5,91.5,
2015-01-01,18.5,92.5,
2015-01-01,18.5,93.5,
2015-01-01,18.5,94.5,
2015-01-01,18.5,95.5,
2015-01-01,18.5,96.5,
2015-01-01,18.5,97.5,
2015-01-01,19.5,67.5,
2015-01-01,19.5,68.5,
2015-01-01,19.5,69.5,
2015-01-01,19.5,70.5,
2015-01-01,19.5,71.5,
2015-01-01,19.5,72.5,25.22767
2015-01-01,19.5,73.5,24.861156
